username	shortname
acnc789	GEN_CASS_MSC_ELEC_2015-16
acnc791	GEN_CASS_MSC_ELEC_2015-16
acnc792	GEN_CASS_MSC_ELEC_2015-16
acnc794	GEN_CASS_MSC_ELEC_2015-16
acnc797	GEN_CASS_MSC_ELEC_2015-16
acnc800	GEN_CASS_MSC_ELEC_2015-16
acnc801	GEN_CASS_MSC_ELEC_2015-16
acnc802	GEN_CASS_MSC_ELEC_2015-16
acnc804	GEN_CASS_MSC_ELEC_2015-16
acnc805	GEN_CASS_MSC_ELEC_2015-16
acnc806	GEN_CASS_MSC_ELEC_2015-16
acnc807	GEN_CASS_MSC_ELEC_2015-16
acnc808	GEN_CASS_MSC_ELEC_2015-16
acnc810	GEN_CASS_MSC_ELEC_2015-16
acnc812	GEN_CASS_MSC_ELEC_2015-16
acnc813	GEN_CASS_MSC_ELEC_2015-16
acnc814	GEN_CASS_MSC_ELEC_2015-16
acnc815	GEN_CASS_MSC_ELEC_2015-16
acnc816	GEN_CASS_MSC_ELEC_2015-16
acnc817	GEN_CASS_MSC_ELEC_2015-16
acnc818	GEN_CASS_MSC_ELEC_2015-16
acnc820	GEN_CASS_MSC_ELEC_2015-16
acnc821	GEN_CASS_MSC_ELEC_2015-16
acnc822	GEN_CASS_MSC_ELEC_2015-16
acnc824	GEN_CASS_MSC_ELEC_2015-16
acnc826	GEN_CASS_MSC_ELEC_2015-16
acnc827	GEN_CASS_MSC_ELEC_2015-16
acnd260	GEN_CASS_MSC_ELEC_2015-16
acnd330	GEN_CASS_MSC_ELEC_2015-16
acnf174	GEN_CASS_MSC_ELEC_2015-16
acnf710	GEN_CASS_MSC_ELEC_2015-16
acnf718	GEN_CASS_MSC_ELEC_2015-16
acnf821	GEN_CASS_MSC_ELEC_2015-16
acnf969	GEN_CASS_MSC_ELEC_2015-16
acng040	GEN_CASS_MSC_ELEC_2015-16
acng043	GEN_CASS_MSC_ELEC_2015-16
acng257	GEN_CASS_MSC_ELEC_2015-16
acnj941	GEN_CASS_MSC_ELEC_2015-16
acnj948	GEN_CASS_MSC_ELEC_2015-16
acnj962	GEN_CASS_MSC_ELEC_2015-16
acnk422	GEN_CASS_MSC_ELEC_2015-16
acnm145	GEN_CASS_MSC_ELEC_2015-16
acnm146	GEN_CASS_MSC_ELEC_2015-16
acnm147	GEN_CASS_MSC_ELEC_2015-16
acnm148	GEN_CASS_MSC_ELEC_2015-16
acnm362	GEN_CASS_MSC_ELEC_2015-16
acnm625	GEN_CASS_MSC_ELEC_2015-16
acnm870	GEN_CASS_MSC_ELEC_2015-16
acnn233	GEN_CASS_MSC_ELEC_2015-16
abmd452	GEN_CASS_MSC_ELEC_2015-16
abnb989	GEN_CASS_MSC_ELEC_2015-16
abpd467	GEN_CASS_MSC_ELEC_2015-16
abpm157	GEN_CASS_MSC_ELEC_2015-16
abpm489	GEN_CASS_MSC_ELEC_2015-16
abpm842	GEN_CASS_MSC_ELEC_2015-16
abvc336	GEN_CASS_MSC_ELEC_2015-16
acjs673	GEN_CASS_MSC_ELEC_2015-16
acnb866	GEN_CASS_MSC_ELEC_2015-16
acnc362	GEN_CASS_MSC_ELEC_2015-16
acnc363	GEN_CASS_MSC_ELEC_2015-16
acnc365	GEN_CASS_MSC_ELEC_2015-16
acnc369	GEN_CASS_MSC_ELEC_2015-16
acnc370	GEN_CASS_MSC_ELEC_2015-16
acnc372	GEN_CASS_MSC_ELEC_2015-16
acnc373	GEN_CASS_MSC_ELEC_2015-16
acnc375	GEN_CASS_MSC_ELEC_2015-16
acnc376	GEN_CASS_MSC_ELEC_2015-16
acnc377	GEN_CASS_MSC_ELEC_2015-16
acnc379	GEN_CASS_MSC_ELEC_2015-16
acnc381	GEN_CASS_MSC_ELEC_2015-16
acnc383	GEN_CASS_MSC_ELEC_2015-16
acnc384	GEN_CASS_MSC_ELEC_2015-16
acnc385	GEN_CASS_MSC_ELEC_2015-16
acnc386	GEN_CASS_MSC_ELEC_2015-16
acnc387	GEN_CASS_MSC_ELEC_2015-16
acnc391	GEN_CASS_MSC_ELEC_2015-16
acnc392	GEN_CASS_MSC_ELEC_2015-16
acnc393	GEN_CASS_MSC_ELEC_2015-16
acnc394	GEN_CASS_MSC_ELEC_2015-16
acnc396	GEN_CASS_MSC_ELEC_2015-16
acnc397	GEN_CASS_MSC_ELEC_2015-16
acnc400	GEN_CASS_MSC_ELEC_2015-16
acnc403	GEN_CASS_MSC_ELEC_2015-16
acnc404	GEN_CASS_MSC_ELEC_2015-16
acnc405	GEN_CASS_MSC_ELEC_2015-16
acnc406	GEN_CASS_MSC_ELEC_2015-16
acnc407	GEN_CASS_MSC_ELEC_2015-16
acnc409	GEN_CASS_MSC_ELEC_2015-16
acnc411	GEN_CASS_MSC_ELEC_2015-16
acnc412	GEN_CASS_MSC_ELEC_2015-16
acnc413	GEN_CASS_MSC_ELEC_2015-16
acnc414	GEN_CASS_MSC_ELEC_2015-16
acnc415	GEN_CASS_MSC_ELEC_2015-16
acnc416	GEN_CASS_MSC_ELEC_2015-16
acnc418	GEN_CASS_MSC_ELEC_2015-16
acnc419	GEN_CASS_MSC_ELEC_2015-16
acnc420	GEN_CASS_MSC_ELEC_2015-16
acnc421	GEN_CASS_MSC_ELEC_2015-16
acnc423	GEN_CASS_MSC_ELEC_2015-16
acnc425	GEN_CASS_MSC_ELEC_2015-16
acnc426	GEN_CASS_MSC_ELEC_2015-16
acnc427	GEN_CASS_MSC_ELEC_2015-16
acnc428	GEN_CASS_MSC_ELEC_2015-16
acnc429	GEN_CASS_MSC_ELEC_2015-16
acnc430	GEN_CASS_MSC_ELEC_2015-16
acnc432	GEN_CASS_MSC_ELEC_2015-16
acnc434	GEN_CASS_MSC_ELEC_2015-16
acnc435	GEN_CASS_MSC_ELEC_2015-16
acnc436	GEN_CASS_MSC_ELEC_2015-16
acnc437	GEN_CASS_MSC_ELEC_2015-16
acnc438	GEN_CASS_MSC_ELEC_2015-16
acnc440	GEN_CASS_MSC_ELEC_2015-16
acnc441	GEN_CASS_MSC_ELEC_2015-16
acnc442	GEN_CASS_MSC_ELEC_2015-16
acnc443	GEN_CASS_MSC_ELEC_2015-16
acnc444	GEN_CASS_MSC_ELEC_2015-16
acnc445	GEN_CASS_MSC_ELEC_2015-16
acnc446	GEN_CASS_MSC_ELEC_2015-16
acnc447	GEN_CASS_MSC_ELEC_2015-16
acnc448	GEN_CASS_MSC_ELEC_2015-16
acnc449	GEN_CASS_MSC_ELEC_2015-16
acnc450	GEN_CASS_MSC_ELEC_2015-16
acnc451	GEN_CASS_MSC_ELEC_2015-16
acnc452	GEN_CASS_MSC_ELEC_2015-16
acnc453	GEN_CASS_MSC_ELEC_2015-16
acnc454	GEN_CASS_MSC_ELEC_2015-16
acnc456	GEN_CASS_MSC_ELEC_2015-16
acnc457	GEN_CASS_MSC_ELEC_2015-16
acnc458	GEN_CASS_MSC_ELEC_2015-16
acnc459	GEN_CASS_MSC_ELEC_2015-16
acnc460	GEN_CASS_MSC_ELEC_2015-16
acnc461	GEN_CASS_MSC_ELEC_2015-16
acnc463	GEN_CASS_MSC_ELEC_2015-16
acnc464	GEN_CASS_MSC_ELEC_2015-16
acnc465	GEN_CASS_MSC_ELEC_2015-16
acnc466	GEN_CASS_MSC_ELEC_2015-16
acnc467	GEN_CASS_MSC_ELEC_2015-16
acnc468	GEN_CASS_MSC_ELEC_2015-16
acnc469	GEN_CASS_MSC_ELEC_2015-16
acnc470	GEN_CASS_MSC_ELEC_2015-16
acnc471	GEN_CASS_MSC_ELEC_2015-16
acnc472	GEN_CASS_MSC_ELEC_2015-16
acnc473	GEN_CASS_MSC_ELEC_2015-16
acnc474	GEN_CASS_MSC_ELEC_2015-16
acnc475	GEN_CASS_MSC_ELEC_2015-16
acnc477	GEN_CASS_MSC_ELEC_2015-16
acnc479	GEN_CASS_MSC_ELEC_2015-16
acnd335	GEN_CASS_MSC_ELEC_2015-16
acnf161	GEN_CASS_MSC_ELEC_2015-16
acnf173	GEN_CASS_MSC_ELEC_2015-16
acnf719	GEN_CASS_MSC_ELEC_2015-16
acnf723	GEN_CASS_MSC_ELEC_2015-16
acng303	GEN_CASS_MSC_ELEC_2015-16
acnj556	GEN_CASS_MSC_ELEC_2015-16
acnj961	GEN_CASS_MSC_ELEC_2015-16
acnj966	GEN_CASS_MSC_ELEC_2015-16
acnm142	GEN_CASS_MSC_ELEC_2015-16
acnm144	GEN_CASS_MSC_ELEC_2015-16
acnm610	GEN_CASS_MSC_ELEC_2015-16
acnn109	GEN_CASS_MSC_ELEC_2015-16
abpk999	GEN_CASS_MSC_ELEC_2015-16
abpm548	GEN_CASS_MSC_ELEC_2015-16
acnc829	GEN_CASS_MSC_ELEC_2015-16
acnc831	GEN_CASS_MSC_ELEC_2015-16
acnc832	GEN_CASS_MSC_ELEC_2015-16
acnc836	GEN_CASS_MSC_ELEC_2015-16
acnc839	GEN_CASS_MSC_ELEC_2015-16
acnc840	GEN_CASS_MSC_ELEC_2015-16
acnc841	GEN_CASS_MSC_ELEC_2015-16
acnc842	GEN_CASS_MSC_ELEC_2015-16
acnc843	GEN_CASS_MSC_ELEC_2015-16
acnc846	GEN_CASS_MSC_ELEC_2015-16
acnc848	GEN_CASS_MSC_ELEC_2015-16
acnc852	GEN_CASS_MSC_ELEC_2015-16
acnc854	GEN_CASS_MSC_ELEC_2015-16
acnc856	GEN_CASS_MSC_ELEC_2015-16
acnc857	GEN_CASS_MSC_ELEC_2015-16
acnc859	GEN_CASS_MSC_ELEC_2015-16
acnc861	GEN_CASS_MSC_ELEC_2015-16
acnc864	GEN_CASS_MSC_ELEC_2015-16
acnc868	GEN_CASS_MSC_ELEC_2015-16
acnc869	GEN_CASS_MSC_ELEC_2015-16
acnc871	GEN_CASS_MSC_ELEC_2015-16
acnc872	GEN_CASS_MSC_ELEC_2015-16
acnc875	GEN_CASS_MSC_ELEC_2015-16
acnc882	GEN_CASS_MSC_ELEC_2015-16
acnc887	GEN_CASS_MSC_ELEC_2015-16
acnc890	GEN_CASS_MSC_ELEC_2015-16
acnc894	GEN_CASS_MSC_ELEC_2015-16
acnc899	GEN_CASS_MSC_ELEC_2015-16
acnc901	GEN_CASS_MSC_ELEC_2015-16
acnc906	GEN_CASS_MSC_ELEC_2015-16
acnc908	GEN_CASS_MSC_ELEC_2015-16
acnc911	GEN_CASS_MSC_ELEC_2015-16
acnc912	GEN_CASS_MSC_ELEC_2015-16
acnc913	GEN_CASS_MSC_ELEC_2015-16
acnc917	GEN_CASS_MSC_ELEC_2015-16
acnc918	GEN_CASS_MSC_ELEC_2015-16
acnc920	GEN_CASS_MSC_ELEC_2015-16
acnc923	GEN_CASS_MSC_ELEC_2015-16
acnc925	GEN_CASS_MSC_ELEC_2015-16
acnc927	GEN_CASS_MSC_ELEC_2015-16
acnc929	GEN_CASS_MSC_ELEC_2015-16
acnc936	GEN_CASS_MSC_ELEC_2015-16
acnc941	GEN_CASS_MSC_ELEC_2015-16
acnc942	GEN_CASS_MSC_ELEC_2015-16
acnc943	GEN_CASS_MSC_ELEC_2015-16
acnc951	GEN_CASS_MSC_ELEC_2015-16
acnc953	GEN_CASS_MSC_ELEC_2015-16
acnc956	GEN_CASS_MSC_ELEC_2015-16
acnc958	GEN_CASS_MSC_ELEC_2015-16
acnc964	GEN_CASS_MSC_ELEC_2015-16
acnc970	GEN_CASS_MSC_ELEC_2015-16
acnc972	GEN_CASS_MSC_ELEC_2015-16
acnc976	GEN_CASS_MSC_ELEC_2015-16
acnf132	GEN_CASS_MSC_ELEC_2015-16
acnf965	GEN_CASS_MSC_ELEC_2015-16
acng044	GEN_CASS_MSC_ELEC_2015-16
acng299	GEN_CASS_MSC_ELEC_2015-16
acnh254	GEN_CASS_MSC_ELEC_2015-16
acnh257	GEN_CASS_MSC_ELEC_2015-16
acnh263	GEN_CASS_MSC_ELEC_2015-16
acnm135	GEN_CASS_MSC_ELEC_2015-16
acnm622	GEN_CASS_MSC_ELEC_2015-16
acnm624	GEN_CASS_MSC_ELEC_2015-16
acnm867	GEN_CASS_MSC_ELEC_2015-16
acnn230	GEN_CASS_MSC_ELEC_2015-16
acnd235	GEN_CASS_MSC_ELEC_2015-16
acnd237	GEN_CASS_MSC_ELEC_2015-16
acnd297	GEN_CASS_MSC_ELEC_2015-16
acnz564	GEN_CASS_MSC_ELEC_2015-16
acnp561	GEN_CASS_MSC_ELEC_2015-16
acnc382	GEN_CASS_MSC_ELEC_2015-16
acnf964	GEN_CASS_MSC_ELEC_2015-16
abpk676	GEN_CASS_MSC_ELEC_2015-16
acnz584	GEN_CASS_MSC_ELEC_2015-16
acnb399	GEN_CASS_MSC_ELEC_2015-16
abdt081	GEN_CASS_MSC_EXCEL_2015-16
abjf544	GEN_CASS_MSC_EXCEL_2015-16
abmm345	GEN_CASS_MSC_EXCEL_2015-16
abpk962	GEN_CASS_MSC_EXCEL_2015-16
abpk968	GEN_CASS_MSC_EXCEL_2015-16
abpk994	GEN_CASS_MSC_EXCEL_2015-16
abpk996	GEN_CASS_MSC_EXCEL_2015-16
abpn801	GEN_CASS_MSC_EXCEL_2015-16
acjt418	GEN_CASS_MSC_EXCEL_2015-16
acjt444	GEN_CASS_MSC_EXCEL_2015-16
acjt860	GEN_CASS_MSC_EXCEL_2015-16
acnf114	GEN_CASS_MSC_EXCEL_2015-16
acnf116	GEN_CASS_MSC_EXCEL_2015-16
acnf121	GEN_CASS_MSC_EXCEL_2015-16
acnf125	GEN_CASS_MSC_EXCEL_2015-16
acnf127	GEN_CASS_MSC_EXCEL_2015-16
acnf129	GEN_CASS_MSC_EXCEL_2015-16
acnf137	GEN_CASS_MSC_EXCEL_2015-16
acnf140	GEN_CASS_MSC_EXCEL_2015-16
acnf141	GEN_CASS_MSC_EXCEL_2015-16
acnf147	GEN_CASS_MSC_EXCEL_2015-16
acnf157	GEN_CASS_MSC_EXCEL_2015-16
acnf162	GEN_CASS_MSC_EXCEL_2015-16
acnf163	GEN_CASS_MSC_EXCEL_2015-16
acnf164	GEN_CASS_MSC_EXCEL_2015-16
acnf165	GEN_CASS_MSC_EXCEL_2015-16
acnf166	GEN_CASS_MSC_EXCEL_2015-16
acnf167	GEN_CASS_MSC_EXCEL_2015-16
acnf169	GEN_CASS_MSC_EXCEL_2015-16
acnf170	GEN_CASS_MSC_EXCEL_2015-16
acnf175	GEN_CASS_MSC_EXCEL_2015-16
acnf178	GEN_CASS_MSC_EXCEL_2015-16
acnf188	GEN_CASS_MSC_EXCEL_2015-16
acnf189	GEN_CASS_MSC_EXCEL_2015-16
acnf190	GEN_CASS_MSC_EXCEL_2015-16
acnf193	GEN_CASS_MSC_EXCEL_2015-16
acnf197	GEN_CASS_MSC_EXCEL_2015-16
acnf199	GEN_CASS_MSC_EXCEL_2015-16
acnf206	GEN_CASS_MSC_EXCEL_2015-16
acnf208	GEN_CASS_MSC_EXCEL_2015-16
acnf210	GEN_CASS_MSC_EXCEL_2015-16
acnf213	GEN_CASS_MSC_EXCEL_2015-16
acnf216	GEN_CASS_MSC_EXCEL_2015-16
acnk846	GEN_CASS_MSC_EXCEL_2015-16
acnn269	GEN_CASS_MSC_EXCEL_2015-16
acnn982	GEN_CASS_MSC_EXCEL_2015-16
abjw149	GEN_CASS_MSC_EXCEL_2015-16
acnf118	GEN_CASS_MSC_EXCEL_2015-16
acnf120	GEN_CASS_MSC_EXCEL_2015-16
acnf126	GEN_CASS_MSC_EXCEL_2015-16
acnf128	GEN_CASS_MSC_EXCEL_2015-16
acnf133	GEN_CASS_MSC_EXCEL_2015-16
acnf136	GEN_CASS_MSC_EXCEL_2015-16
acnf143	GEN_CASS_MSC_EXCEL_2015-16
acnf144	GEN_CASS_MSC_EXCEL_2015-16
acnf149	GEN_CASS_MSC_EXCEL_2015-16
acnf150	GEN_CASS_MSC_EXCEL_2015-16
acnf151	GEN_CASS_MSC_EXCEL_2015-16
acnf154	GEN_CASS_MSC_EXCEL_2015-16
acnf158	GEN_CASS_MSC_EXCEL_2015-16
acnf159	GEN_CASS_MSC_EXCEL_2015-16
acnf176	GEN_CASS_MSC_EXCEL_2015-16
acnf179	GEN_CASS_MSC_EXCEL_2015-16
acnf182	GEN_CASS_MSC_EXCEL_2015-16
acnf195	GEN_CASS_MSC_EXCEL_2015-16
acnf203	GEN_CASS_MSC_EXCEL_2015-16
acnf211	GEN_CASS_MSC_EXCEL_2015-16
acnf214	GEN_CASS_MSC_EXCEL_2015-16
acnf215	GEN_CASS_MSC_EXCEL_2015-16
acnf706	GEN_CASS_MSC_EXCEL_2015-16
acnf707	GEN_CASS_MSC_EXCEL_2015-16
acnf708	GEN_CASS_MSC_EXCEL_2015-16
acnf709	GEN_CASS_MSC_EXCEL_2015-16
acng308	GEN_CASS_MSC_EXCEL_2015-16
acnh267	GEN_CASS_MSC_EXCEL_2015-16
acnh270	GEN_CASS_MSC_EXCEL_2015-16
acnj545	GEN_CASS_MSC_EXCEL_2015-16
acnj930	GEN_CASS_MSC_EXCEL_2015-16
acnj931	GEN_CASS_MSC_EXCEL_2015-16
acnm129	GEN_CASS_MSC_EXCEL_2015-16
acnn101	GEN_CASS_MSC_EXCEL_2015-16
acnn319	GEN_CASS_MSC_EXCEL_2015-16
acjt094	GEN_CASS_MSC_EXCEL_2015-16
acnc665	GEN_CASS_MSC_EXCEL_2015-16
acnc668	GEN_CASS_MSC_EXCEL_2015-16
acnc670	GEN_CASS_MSC_EXCEL_2015-16
acnc671	GEN_CASS_MSC_EXCEL_2015-16
acnc672	GEN_CASS_MSC_EXCEL_2015-16
acnc673	GEN_CASS_MSC_EXCEL_2015-16
acnc674	GEN_CASS_MSC_EXCEL_2015-16
acnc675	GEN_CASS_MSC_EXCEL_2015-16
acnc677	GEN_CASS_MSC_EXCEL_2015-16
acnc678	GEN_CASS_MSC_EXCEL_2015-16
acnc681	GEN_CASS_MSC_EXCEL_2015-16
acnc682	GEN_CASS_MSC_EXCEL_2015-16
acnc683	GEN_CASS_MSC_EXCEL_2015-16
acnc684	GEN_CASS_MSC_EXCEL_2015-16
acnc686	GEN_CASS_MSC_EXCEL_2015-16
acnc687	GEN_CASS_MSC_EXCEL_2015-16
acnc690	GEN_CASS_MSC_EXCEL_2015-16
acnc691	GEN_CASS_MSC_EXCEL_2015-16
acnc692	GEN_CASS_MSC_EXCEL_2015-16
acnc693	GEN_CASS_MSC_EXCEL_2015-16
acnc694	GEN_CASS_MSC_EXCEL_2015-16
acnc695	GEN_CASS_MSC_EXCEL_2015-16
acnc696	GEN_CASS_MSC_EXCEL_2015-16
acnc698	GEN_CASS_MSC_EXCEL_2015-16
acnc699	GEN_CASS_MSC_EXCEL_2015-16
acnc700	GEN_CASS_MSC_EXCEL_2015-16
acnc704	GEN_CASS_MSC_EXCEL_2015-16
acnc707	GEN_CASS_MSC_EXCEL_2015-16
acnc709	GEN_CASS_MSC_EXCEL_2015-16
acnc710	GEN_CASS_MSC_EXCEL_2015-16
acnc712	GEN_CASS_MSC_EXCEL_2015-16
acnc715	GEN_CASS_MSC_EXCEL_2015-16
acnc716	GEN_CASS_MSC_EXCEL_2015-16
acnc717	GEN_CASS_MSC_EXCEL_2015-16
acnc718	GEN_CASS_MSC_EXCEL_2015-16
acnc720	GEN_CASS_MSC_EXCEL_2015-16
acnc721	GEN_CASS_MSC_EXCEL_2015-16
acnc722	GEN_CASS_MSC_EXCEL_2015-16
acnc725	GEN_CASS_MSC_EXCEL_2015-16
acnd328	GEN_CASS_MSC_EXCEL_2015-16
acnd334	GEN_CASS_MSC_EXCEL_2015-16
acnd340	GEN_CASS_MSC_EXCEL_2015-16
acnf134	GEN_CASS_MSC_EXCEL_2015-16
acnf146	GEN_CASS_MSC_EXCEL_2015-16
acnf714	GEN_CASS_MSC_EXCEL_2015-16
acng027	GEN_CASS_MSC_EXCEL_2015-16
acng029	GEN_CASS_MSC_EXCEL_2015-16
acnj943	GEN_CASS_MSC_EXCEL_2015-16
acnm133	GEN_CASS_MSC_EXCEL_2015-16
acnm611	GEN_CASS_MSC_EXCEL_2015-16
abmz152	GEN_CASS_MSC_EXCEL_2015-16
abnf087	GEN_CASS_MSC_EXCEL_2015-16
abpg586	GEN_CASS_MSC_EXCEL_2015-16
abpk051	GEN_CASS_MSC_EXCEL_2015-16
abpm000	GEN_CASS_MSC_EXCEL_2015-16
abpm517	GEN_CASS_MSC_EXCEL_2015-16
abpm535	GEN_CASS_MSC_EXCEL_2015-16
abpn225	GEN_CASS_MSC_EXCEL_2015-16
acnb856	GEN_CASS_MSC_EXCEL_2015-16
acnc484	GEN_CASS_MSC_EXCEL_2015-16
acnc486	GEN_CASS_MSC_EXCEL_2015-16
acnc487	GEN_CASS_MSC_EXCEL_2015-16
acnc488	GEN_CASS_MSC_EXCEL_2015-16
acnc491	GEN_CASS_MSC_EXCEL_2015-16
acnc495	GEN_CASS_MSC_EXCEL_2015-16
acnc497	GEN_CASS_MSC_EXCEL_2015-16
acnc498	GEN_CASS_MSC_EXCEL_2015-16
acnc500	GEN_CASS_MSC_EXCEL_2015-16
acnc501	GEN_CASS_MSC_EXCEL_2015-16
acnc504	GEN_CASS_MSC_EXCEL_2015-16
acnc506	GEN_CASS_MSC_EXCEL_2015-16
acnc507	GEN_CASS_MSC_EXCEL_2015-16
acnc515	GEN_CASS_MSC_EXCEL_2015-16
acnc525	GEN_CASS_MSC_EXCEL_2015-16
acnc526	GEN_CASS_MSC_EXCEL_2015-16
acnc527	GEN_CASS_MSC_EXCEL_2015-16
acnc528	GEN_CASS_MSC_EXCEL_2015-16
acnc535	GEN_CASS_MSC_EXCEL_2015-16
acnc539	GEN_CASS_MSC_EXCEL_2015-16
acnc542	GEN_CASS_MSC_EXCEL_2015-16
acnc544	GEN_CASS_MSC_EXCEL_2015-16
acnc547	GEN_CASS_MSC_EXCEL_2015-16
acnc548	GEN_CASS_MSC_EXCEL_2015-16
acnc558	GEN_CASS_MSC_EXCEL_2015-16
acnc560	GEN_CASS_MSC_EXCEL_2015-16
acnc562	GEN_CASS_MSC_EXCEL_2015-16
acnc566	GEN_CASS_MSC_EXCEL_2015-16
acnc569	GEN_CASS_MSC_EXCEL_2015-16
acnc572	GEN_CASS_MSC_EXCEL_2015-16
acnc573	GEN_CASS_MSC_EXCEL_2015-16
acnc583	GEN_CASS_MSC_EXCEL_2015-16
acnc586	GEN_CASS_MSC_EXCEL_2015-16
acnf207	GEN_CASS_MSC_EXCEL_2015-16
acnf728	GEN_CASS_MSC_EXCEL_2015-16
acnf918	GEN_CASS_MSC_EXCEL_2015-16
acnj950	GEN_CASS_MSC_EXCEL_2015-16
acnm158	GEN_CASS_MSC_EXCEL_2015-16
acnm365	GEN_CASS_MSC_EXCEL_2015-16
abnd938	GEN_CASS_MSC_EXCEL_2015-16
abnh326	GEN_CASS_MSC_EXCEL_2015-16
abpj819	GEN_CASS_MSC_EXCEL_2015-16
acka245	GEN_CASS_MSC_EXCEL_2015-16
acnb843	GEN_CASS_MSC_EXCEL_2015-16
acnc483	GEN_CASS_MSC_EXCEL_2015-16
acnc490	GEN_CASS_MSC_EXCEL_2015-16
acnc493	GEN_CASS_MSC_EXCEL_2015-16
acnc496	GEN_CASS_MSC_EXCEL_2015-16
acnc508	GEN_CASS_MSC_EXCEL_2015-16
acnc509	GEN_CASS_MSC_EXCEL_2015-16
acnc510	GEN_CASS_MSC_EXCEL_2015-16
acnc511	GEN_CASS_MSC_EXCEL_2015-16
acnc514	GEN_CASS_MSC_EXCEL_2015-16
acnc516	GEN_CASS_MSC_EXCEL_2015-16
acnc517	GEN_CASS_MSC_EXCEL_2015-16
acnc520	GEN_CASS_MSC_EXCEL_2015-16
acnc521	GEN_CASS_MSC_EXCEL_2015-16
acnc523	GEN_CASS_MSC_EXCEL_2015-16
acnc531	GEN_CASS_MSC_EXCEL_2015-16
acnc533	GEN_CASS_MSC_EXCEL_2015-16
acnc537	GEN_CASS_MSC_EXCEL_2015-16
acnc538	GEN_CASS_MSC_EXCEL_2015-16
acnc540	GEN_CASS_MSC_EXCEL_2015-16
acnc541	GEN_CASS_MSC_EXCEL_2015-16
acnc546	GEN_CASS_MSC_EXCEL_2015-16
acnc549	GEN_CASS_MSC_EXCEL_2015-16
acnc553	GEN_CASS_MSC_EXCEL_2015-16
acnc554	GEN_CASS_MSC_EXCEL_2015-16
acnc555	GEN_CASS_MSC_EXCEL_2015-16
acnc556	GEN_CASS_MSC_EXCEL_2015-16
acnc561	GEN_CASS_MSC_EXCEL_2015-16
acnc563	GEN_CASS_MSC_EXCEL_2015-16
acnc565	GEN_CASS_MSC_EXCEL_2015-16
acnc567	GEN_CASS_MSC_EXCEL_2015-16
acnc568	GEN_CASS_MSC_EXCEL_2015-16
acnc570	GEN_CASS_MSC_EXCEL_2015-16
acnc574	GEN_CASS_MSC_EXCEL_2015-16
acnc575	GEN_CASS_MSC_EXCEL_2015-16
acnc576	GEN_CASS_MSC_EXCEL_2015-16
acnc577	GEN_CASS_MSC_EXCEL_2015-16
acnc578	GEN_CASS_MSC_EXCEL_2015-16
acnc580	GEN_CASS_MSC_EXCEL_2015-16
acnc581	GEN_CASS_MSC_EXCEL_2015-16
acnc582	GEN_CASS_MSC_EXCEL_2015-16
acnc584	GEN_CASS_MSC_EXCEL_2015-16
acnc585	GEN_CASS_MSC_EXCEL_2015-16
acnc587	GEN_CASS_MSC_EXCEL_2015-16
acnc588	GEN_CASS_MSC_EXCEL_2015-16
acnc590	GEN_CASS_MSC_EXCEL_2015-16
acnf202	GEN_CASS_MSC_EXCEL_2015-16
acng030	GEN_CASS_MSC_EXCEL_2015-16
acnh253	GEN_CASS_MSC_EXCEL_2015-16
acnh255	GEN_CASS_MSC_EXCEL_2015-16
acnh260	GEN_CASS_MSC_EXCEL_2015-16
acnm156	GEN_CASS_MSC_EXCEL_2015-16
acnm157	GEN_CASS_MSC_EXCEL_2015-16
acnp006	GEN_CASS_MSC_EXCEL_2015-16
acjt427	GEN_CASS_MSC_EXCEL_2015-16
acjt696	GEN_CASS_MSC_EXCEL_2015-16
acjt776	GEN_CASS_MSC_EXCEL_2015-16
acju010	GEN_CASS_MSC_EXCEL_2015-16
acju041	GEN_CASS_MSC_EXCEL_2015-16
acka580	GEN_CASS_MSC_EXCEL_2015-16
ackc086	GEN_CASS_MSC_EXCEL_2015-16
acnd252	GEN_CASS_MSC_EXCEL_2015-16
acnd294	GEN_CASS_MSC_EXCEL_2015-16
acnd306	GEN_CASS_MSC_EXCEL_2015-16
acnd319	GEN_CASS_MSC_EXCEL_2015-16
acnf716	GEN_CASS_MSC_EXCEL_2015-16
acnm607	GEN_CASS_MSC_EXCEL_2015-16
acnm654	GEN_CASS_MSC_EXCEL_2015-16
acnn472	GEN_CASS_MSC_EXCEL_2015-16
acnn494	GEN_CASS_MSC_EXCEL_2015-16
acnn880	GEN_CASS_MSC_EXCEL_2015-16
acnn959	GEN_CASS_MSC_EXCEL_2015-16
abmj224	GEN_CASS_MSC_EXCEL_2015-16
abmv769	GEN_CASS_MSC_EXCEL_2015-16
abnf161	GEN_CASS_MSC_EXCEL_2015-16
abpk987	GEN_CASS_MSC_EXCEL_2015-16
acjt489	GEN_CASS_MSC_EXCEL_2015-16
acjt523	GEN_CASS_MSC_EXCEL_2015-16
acjt573	GEN_CASS_MSC_EXCEL_2015-16
acnd135	GEN_CASS_MSC_EXCEL_2015-16
acnd147	GEN_CASS_MSC_EXCEL_2015-16
acnd154	GEN_CASS_MSC_EXCEL_2015-16
acnd157	GEN_CASS_MSC_EXCEL_2015-16
acnd158	GEN_CASS_MSC_EXCEL_2015-16
acnd160	GEN_CASS_MSC_EXCEL_2015-16
acnd163	GEN_CASS_MSC_EXCEL_2015-16
