username;course1;role1
acnp646;GEN_CLS_BPTC_ADV_2015-16;student
acjv991;GEN_CLS_BPTC_ADV_2015-16;student
acnd388;GEN_CLS_BPTC_ADV_2015-16;student
acnp009;GEN_CLS_BPTC_ADV_2015-16;student
acnm404;GEN_CLS_BPTC_ADV_2015-16;student
acnf769;GEN_CLS_BPTC_ADV_2015-16;student
acnd349;GEN_CLS_BPTC_ADV_2015-16;student
acnd423;GEN_CLS_BPTC_ADV_2015-16;student
acnd436;GEN_CLS_BPTC_ADV_2015-16;student
acnd418;GEN_CLS_BPTC_ADV_2015-16;student
acnm881;GEN_CLS_BPTC_ADV_2015-16;student
acng279;GEN_CLS_BPTC_ADV_2015-16;student
acnd363;GEN_CLS_BPTC_ADV_2015-16;student
acnn224;GEN_CLS_BPTC_ADV_2015-16;student
acnd426;GEN_CLS_BPTC_ADV_2015-16;student
acnd463;GEN_CLS_BPTC_ADV_2015-16;student
acnp030;GEN_CLS_BPTC_ADV_2015-16;student
acnp390;GEN_CLS_BPTC_ADV_2015-16;student
acnm760;GEN_CLS_BPTC_ADV_2015-16;student
acnd471;GEN_CLS_BPTC_ADV_2015-16;student
acnm406;GEN_CLS_BPTC_ADV_2015-16;student
acng228;GEN_CLS_BPTC_ADV_2015-16;student
acnd370;GEN_CLS_BPTC_ADV_2015-16;student
acnf980;GEN_CLS_BPTC_ADV_2015-16;student
acnm402;GEN_CLS_BPTC_ADV_2015-16;student
acnn453;GEN_CLS_BPTC_ADV_2015-16;student
acnd433;GEN_CLS_BPTC_ADV_2015-16;student
acnd438;GEN_CLS_BPTC_ADV_2015-16;student
acnm882;GEN_CLS_BPTC_ADV_2015-16;student
acnm836;GEN_CLS_BPTC_ADV_2015-16;student
acnd459;GEN_CLS_BPTC_ADV_2015-16;student
acnp415;GEN_CLS_BPTC_ADV_2015-16;student
acnn367;GEN_CLS_BPTC_ADV_2015-16;student
acnm401;GEN_CLS_BPTC_ADV_2015-16;student
acnk103;GEN_CLS_BPTC_ADV_2015-16;student
acnh833;GEN_CLS_BPTC_ADV_2015-16;student
acnn457;GEN_CLS_BPTC_ADV_2015-16;student
acnd400;GEN_CLS_BPTC_ADV_2015-16;student
acnj802;GEN_CLS_BPTC_ADV_2015-16;student
acnn434;GEN_CLS_BPTC_ADV_2015-16;student
acnd393;GEN_CLS_BPTC_ADV_2015-16;student
acnm399;GEN_CLS_BPTC_ADV_2015-16;student
abpm123;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd360;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd347;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd410;GEN_CLS_MOOT_SENIOR_2015-16;student
acka242;GEN_CLS_MOOT_SENIOR_2015-16;student
abpk899;GEN_CLS_MOOT_SENIOR_2015-16;student
abnz039;GEN_CLS_MOOT_SENIOR_2015-16;student
abrh475;GEN_CLS_MOOT_SENIOR_2015-16;student
acka264;GEN_CLS_MOOT_SENIOR_2015-16;student
ackc617;GEN_CLS_MOOT_SENIOR_2015-16;student
acka725;GEN_CLS_MOOT_SENIOR_2015-16;student
ackb536;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd385;GEN_CLS_MOOT_SENIOR_2015-16;student
ackc201;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd445;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp062;GEN_CLS_MOOT_SENIOR_2015-16;student
acju508;GEN_CLS_MOOT_SENIOR_2015-16;student
acka525;GEN_CLS_MOOT_SENIOR_2015-16;student
acju524;GEN_CLS_MOOT_SENIOR_2015-16;student
acju547;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp058;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp646;GEN_CLS_MOOT_SENIOR_2015-16;student
acjv991;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd388;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp009;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm404;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf769;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd349;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd423;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd436;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd418;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm881;GEN_CLS_MOOT_SENIOR_2015-16;student
acng279;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd363;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn224;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd426;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd463;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp030;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp390;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm760;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd471;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm406;GEN_CLS_MOOT_SENIOR_2015-16;student
acng228;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd370;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf980;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm402;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn453;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd433;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd438;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm882;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm836;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd459;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp415;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn367;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm401;GEN_CLS_MOOT_SENIOR_2015-16;student
acnk103;GEN_CLS_MOOT_SENIOR_2015-16;student
acnh833;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn457;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd400;GEN_CLS_MOOT_SENIOR_2015-16;student
acnj802;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn434;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd393;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm399;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd678;GEN_CLS_MOOT_SENIOR_2015-16;student
abmw199;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd644;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd593;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd563;GEN_CLS_MOOT_SENIOR_2015-16;student
ackb531;GEN_CLS_MOOT_SENIOR_2015-16;student
ackf486;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf338;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd597;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd598;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd568;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd608;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd573;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd616;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd587;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd654;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd603;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd677;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd650;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf935;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd609;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd680;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd596;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp620;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd663;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd683;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd676;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd620;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm660;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd665;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd649;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd634;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd651;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm930;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf937;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd646;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm661;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd624;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd657;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf933;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm910;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd660;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp057;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd565;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd615;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd696;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp641;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd690;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd648;GEN_CLS_MOOT_SENIOR_2015-16;student
acnj809;GEN_CLS_MOOT_SENIOR_2015-16;student
acnj820;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn056;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd697;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm686;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn436;GEN_CLS_MOOT_SENIOR_2015-16;student
acnj815;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn071;GEN_CLS_MOOT_SENIOR_2015-16;student
acnj816;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn222;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn038;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm707;GEN_CLS_MOOT_SENIOR_2015-16;student
acnm295;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn315;GEN_CLS_MOOT_SENIOR_2015-16;student
ACNN437;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn481;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn314;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn480;GEN_CLS_MOOT_SENIOR_2015-16;student
acnn988;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp429;GEN_CLS_MOOT_SENIOR_2015-16;student
abpm671;GEN_CLS_MOOT_SENIOR_2015-16;student
acnd516;GEN_CLS_MOOT_SENIOR_2015-16;student
abmx085;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf939;GEN_CLS_MOOT_SENIOR_2015-16;student
acjv094;GEN_CLS_MOOT_SENIOR_2015-16;student
acjv071;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf323;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf237;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf274;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf262;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf224;GEN_CLS_MOOT_SENIOR_2015-16;student
acnf325;GEN_CLS_MOOT_SENIOR_2015-16;student
acnp011;GEN_CLS_MOOT_SENIOR_2015-16;student
abpm123;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd360;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd347;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd410;GEN_CLS_PB_LPC_BPTC_2015-16;student
acka242;GEN_CLS_PB_LPC_BPTC_2015-16;student
abpk899;GEN_CLS_PB_LPC_BPTC_2015-16;student
abnz039;GEN_CLS_PB_LPC_BPTC_2015-16;student
abrh475;GEN_CLS_PB_LPC_BPTC_2015-16;student
acka264;GEN_CLS_PB_LPC_BPTC_2015-16;student
ackc617;GEN_CLS_PB_LPC_BPTC_2015-16;student
acka725;GEN_CLS_PB_LPC_BPTC_2015-16;student
ackb536;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd385;GEN_CLS_PB_LPC_BPTC_2015-16;student
ackc201;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd445;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnp062;GEN_CLS_PB_LPC_BPTC_2015-16;student
acju508;GEN_CLS_PB_LPC_BPTC_2015-16;student
acka525;GEN_CLS_PB_LPC_BPTC_2015-16;student
acju524;GEN_CLS_PB_LPC_BPTC_2015-16;student
acju547;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnp058;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnp646;GEN_CLS_PB_LPC_BPTC_2015-16;student
acjv991;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd388;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnp009;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnm404;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnf769;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd349;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd423;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd436;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd418;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnm881;GEN_CLS_PB_LPC_BPTC_2015-16;student
acng279;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd363;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnn224;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd426;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd463;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnp030;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnp390;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnm760;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd471;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnm406;GEN_CLS_PB_LPC_BPTC_2015-16;student
acng228;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd370;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnf980;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnm402;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnn453;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd433;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd438;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnm882;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnm836;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd459;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnp415;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnn367;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnm401;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnk103;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnh833;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnn457;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd400;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnj802;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnn434;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd393;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnm399;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnp429;GEN_CLS_PB_LPC_BPTC_2015-16;student
abpm671;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnd516;GEN_CLS_PB_LPC_BPTC_2015-16;student
abmx085;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnf939;GEN_CLS_PB_LPC_BPTC_2015-16;student
acnn490;GEN_SOI_BSYS_2015-16;student
acnf571;GEN_SOI_BSYS_2015-16;student
acnf531;GEN_SOI_BSYS_2015-16;student
acnf621;GEN_SOI_BSYS_2015-16;student
acnf585;GEN_SOI_BSYS_2015-16;student
acnb766;GEN_MSC_STRUCTHAZ_2015-16;student
acnf446;GEN_MSC_STRUCTHAZ_2015-16;student
acng311;GEN_MSC_STRUCTHAZ_2015-16;student
acnm883;GEN_MSC_CGT_2015-16;student
abpc013;GEN_MSC_CGT_2015-16;student
abpv823;GEN_MSC_CGT_2015-16;student
abvp378;GEN_MSC_CGT_2015-16;student
ackc035;GEN_MSC_CGT_2015-16;student
ackd654;GEN_MSC_CGT_2015-16;student
acnf581;GEN_MSC_CGT_2015-16;student
acnp608;GEN_MSC_CGT_2015-16;student
acnf644;GEN_MSC_CGT_2015-16;student
acnf653;GEN_MSC_CGT_2015-16;student
acnf603;GEN_MSC_CGT_2015-16;student
acnf554;GEN_MSC_CGT_2015-16;student
acnf649;GEN_MSC_CGT_2015-16;student
acnp599;GEN_CASS_CH_PROG_2015-16;student
acnz588;GEN_CASS_CH_PROG_2015-16;student
acnk427;GEN_CASS_CH_PROG_2015-16;student
acnd314;GEN_CASS_CH_PROG_2015-16;student
acnm722;GEN_CASS_CH_PROG_2015-16;student
acnd293;GEN_CASS_CH_PROG_2015-16;student
acnm165;GEN_CASS_CH_PROG_2015-16;student
acnd308;GEN_CASS_CH_PROG_2015-16;student
acnd298;GEN_CASS_CH_PROG_2015-16;student
abnd438;GEN_MSC_CM_2015-16;student
acnb768;GEN_MSC_CM_2015-16;student
acnf315;GEN_PSY_PROFDOC_CP_2015-16;student
acnf332;GEN_PSY_PROFDOC_CP_2015-16;student
acnf367;GEN_CPM_PGNB_2015-16;student
acnf324;GEN_CPM_PGNB_2015-16;student
acnp003;GEN_CPM_PGNB_2015-16;student
acnf528;GEN_MSC_CYBER_2015-16;student
acnf538;GEN_MSC_CYBER_2015-16;student
acnf533;GEN_MSC_CYBER_2015-16;student
ackf423;GEN_MSC_DATASCI_2015-16;student
ackf421;GEN_MSC_DATASCI_2015-16;student
acnm247;GEN_MSC_DATASCI_2015-16;student
acnf542;GEN_MSC_DATASCI_2015-16;student
acnj774;GEN_MSC_DATASCI_2015-16;student
acnn244;GEN_MSC_DATASCI_2015-16;student
acnf487;GEN_MSC_EETE_2015-16;student
acjv655;GEN_SOI_HCSEPS_2015-16;student
acnf549;GEN_SOI_HCSEPS_2015-16;student
acnf619;GEN_SOI_HCSEPS_2015-16;student
acnh410;GEN_SOI_HCSEPS_2015-16;student
acng271;GEN_SOI_HCSEPS_2015-16;student
acnf567;GEN_SOI_HCSEPS_2015-16;student
acju337;GEN_CASS_DUBAIEMBAP_2015-16;student
acju324;GEN_CASS_DUBAIEMBAP_2015-16;student
acju455;GEN_CASS_DUBAIEMBAP_2015-16;student
acju315;GEN_CASS_DUBAIEMBAP_2015-16;student
acju304;GEN_CASS_DUBAIEMBAP_2015-16;student
ackc867;GEN_CASS_DUBAIEMBAP_2015-16;student
ackb297;GEN_CASS_DUBAIEMBAP_2015-16;student
acju408;GEN_CASS_DUBAIEMBAP_2015-16;student
acju327;GEN_CASS_DUBAIEMBAP_2015-16;student
ackd083;GEN_CASS_DUBAIEMBAP_2015-16;student
acnn976;GEN_CASS_DUBAIEMBAP_2015-16;student
acnc290;GEN_CASS_DUBAIEMBAP_2015-16;student
acnc248;GEN_CASS_DUBAIEMBAP_2015-16;student
acng032;GEN_CASS_DUBAIEMBAP_2015-16;student
acnc309;GEN_CASS_DUBAIEMBAP_2015-16;student
acnn443;GEN_CASS_DUBAIEMBAP_2015-16;student
acnp613;GEN_CASS_DUBAIEMBAP_2015-16;student
acnn970;GEN_CASS_DUBAIEMBAP_2015-16;student
acnp396;GEN_CASS_DUBAIEMBAP_2015-16;student
acnn968;GEN_CASS_DUBAIEMBAP_2015-16;student
acnp055;GEN_CASS_DUBAIEMBAP_2015-16;student
abjz402;GEN_CASS_PSFIIN_2015-16;student
acnp489;GEN_CASS_PSFIIN_2015-16;student
acnp026;GEN_CASS_PSFIIN_2015-16;student
acnp406;GEN_CASS_PSFIIN_2015-16;student
acnn325;GEN_CASS_PSFIIN_2015-16;student
acnd292;GEN_CASS_PSFIIN_2015-16;student
acnp459;GEN_CASS_PSFIIN_2015-16;student
acnp016;GEN_CASS_PSFIIN_2015-16;student
acnp008;GEN_CASS_PSFIIN_2015-16;student
acnp052;GEN_CASS_PSFIIN_2015-16;student
acnp046;GEN_CASS_PSFIIN_2015-16;student
abjz402;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
abrf485;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnp489;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
ackc155;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acjv409;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnp026;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnp406;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnn325;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnd292;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnp459;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnp016;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnp008;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnp052;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnp046;GEN_CASS_SMM519_PSFIIN_PRD2_2015-16;student
acnp581;GEN_SASS_JTI_2015-16;student
acnd805;GEN_SASS_JTI_2015-16;student
acnm393;GEN_SASS_JTI_2015-16;student
acnn360;GEN_SASS_JTI_2015-16;student
acnn493;GEN_SASS_JTI_2015-16;student
acnd781;GEN_SASS_JTI_2015-16;student
acnm553;GEN_SASS_JTI_2015-16;student
acnn364;GEN_SASS_JTI_2015-16;student
acnd755;GEN_SASS_JTI_2015-16;student
acnd837;GEN_SASS_JTI_2015-16;student
acng327;GEN_SASS_JTI_2015-16;student
acnn229;GEN_SASS_JTI_2015-16;student
acnd706;GEN_SASS_JTI_2015-16;student
acnz594;GEN_SASS_JTI_2015-16;student
abpn658;GEN_SASS_JTI_2015-16;student
acnd787;GEN_SASS_JTI_2015-16;student
acnp594;GEN_SASS_JTI_2015-16;student
acnd619;GEN_SASS_JTI_2015-16;student
acnn421;GEN_SASS_JTI_2015-16;student
acnk087;GEN_SASS_JTI_2015-16;student
acnd830;GEN_SASS_JTI_2015-16;student
acmm654;GEN_SASS_JTI_2015-16;student
acnk095;GEN_SASS_JTI_2015-16;student
acnd812;GEN_SASS_JTI_2015-16;student
acnd749;GEN_SASS_JTI_2015-16;student
acnd798;GEN_SASS_JTI_2015-16;student
acnd736;GEN_SASS_JTI_2015-16;student
acnd833;GEN_SASS_JTI_2015-16;student
acnd746;GEN_SASS_JTI_2015-16;student
acnd756;GEN_SASS_JTI_2015-16;student
acnd800;GEN_SASS_JTI_2015-16;student
acnm762;GEN_SASS_JTI_2015-16;student
abpk582;GEN_SASS_JTI_2015-16;student
abpn301;GEN_SASS_JTI_2015-16;student
absc292;GEN_SASS_JTI_2015-16;student
abpk575;GEN_SASS_JTI_2015-16;student
absc290;GEN_SASS_JTI_2015-16;student
absc315;GEN_SASS_JTI_2015-16;student
acjx290;GEN_SASS_JTI_2015-16;student
absc293;GEN_SASS_JTI_2015-16;student
acjx265;GEN_SASS_JTI_2015-16;student
acjx283;GEN_SASS_JTI_2015-16;student
acjx293;GEN_SASS_JTI_2015-16;student
acjx267;GEN_SASS_JTI_2015-16;student
acjx273;GEN_SASS_JTI_2015-16;student
acka655;GEN_SASS_JTI_2015-16;student
acjx269;GEN_SASS_JTI_2015-16;student
acjx275;GEN_SASS_JTI_2015-16;student
acjy845;GEN_SASS_JTI_2015-16;student
acka664;GEN_SASS_JTI_2015-16;student
ackd623;GEN_SASS_JTI_2015-16;student
acnh757;GEN_SASS_JTI_2015-16;student
acnh737;GEN_SASS_JTI_2015-16;student
acnh734;GEN_SASS_JTI_2015-16;student
acnh726;GEN_SASS_JTI_2015-16;student
acnh725;GEN_SASS_JTI_2015-16;student
acnh730;GEN_SASS_JTI_2015-16;student
acnh753;GEN_SASS_JTI_2015-16;student
acnm558;GEN_SASS_JTI_2015-16;student
acnk096;GEN_SASS_JTI_2015-16;student
acmm652;GEN_SS_MATLAB_2015-16;student
acnd943;GEN_SS_MATLAB_2015-16;student
acmm652;GEN_ECON_PGCR_2015-16;student
acnd943;GEN_ECON_PGCR_2015-16;student
ackc340;GEN_ECON_PGCR_2015-16;student
acnd931;GEN_ECON_PGCR_2015-16;student
acnd926;GEN_ECON_PGCR_2015-16;student
acnn234;GEN_ECON_PGCR_2015-16;student
acjv044;GEN_ECON_PGCR_2015-16;student
acnd921;GEN_ECON_PGCR_2015-16;student
acnd942;GEN_ECON_PGCR_2015-16;student
acnd969;GEN_ECON_PGCR_2015-16;student
acnd940;GEN_ECON_PGCR_2015-16;student
acnj682;GEN_ECON_PGCR_2015-16;student
acnk002;GEN_ECON_PGCR_2015-16;student
acnp408;GEN_ECON_PGCR_2015-16;student
acnd930;GEN_ECON_PGCR_2015-16;student
acnb750;GEN_ECON_PGCR_2015-16;student
ackg467;GEN_ECON_PGCR_2015-16;student
acnd964;GEN_ECON_PGCR_2015-16;student
ackc415;GEN_SHS_USCLINIC_2015-16;student
acnk350;GEN_SHS_USCLINIC_2015-16;student
ackf338;GEN_SHS_USCLINIC_2015-16;student
ackb777;GEN_SHS_USCLINIC_2015-16;student
ackc426;GEN_SHS_USCLINIC_2015-16;student
ackd732;GEN_SHS_USCLINIC_2015-16;student
abmk000;GEN_SHS_USCLINIC_2015-16;student
abpk054;GEN_SHS_USCLINIC_2015-16;student
ackc432;GEN_SHS_USCLINIC_2015-16;student
ackc420;GEN_SHS_USCLINIC_2015-16;student
ackc436;GEN_SHS_USCLINIC_2015-16;student
acnk349;GEN_SHS_USCLINIC_2015-16;student
ackc409;GEN_SHS_USCLINIC_2015-16;student
ackc410;GEN_SHS_USCLINIC_2015-16;student
ackc438;GEN_SHS_USCLINIC_2015-16;student
ackc470;GEN_SHS_USCLINIC_2015-16;student
acnk348;GEN_SHS_USCLINIC_2015-16;student
abnt949;GEN_CASS_MSC_COFI_2015-16;student
abpc845;GEN_CASS_MSC_COFI_2015-16;student
acnd066;GEN_CASS_MSC_COFI_2015-16;student
abpn416;GEN_CASS_MSC_COFI_2015-16;student
abpk174;GEN_CASS_MSC_COFI_2015-16;student
acnb855;GEN_CASS_MSC_COFI_2015-16;student
acnc932;GEN_CASS_MSC_COFI_2015-16;student
acka589;GEN_CASS_MSC_COFI_2015-16;student
acnd026;GEN_CASS_MSC_COFI_2015-16;student
acnd098;GEN_CASS_MSC_COFI_2015-16;student
acnd108;GEN_CASS_MSC_COFI_2015-16;student
acng047;GEN_CASS_MSC_COFI_2015-16;student
acnd083;GEN_CASS_MSC_COFI_2015-16;student
acnd044;GEN_CASS_MSC_COFI_2015-16;student
acnd027;GEN_CASS_MSC_COFI_2015-16;student
acnm877;GEN_CASS_MSC_COFI_2015-16;student
acnd109;GEN_CASS_MSC_COFI_2015-16;student
acnf966;GEN_CASS_MSC_COFI_2015-16;student
acng037;GEN_CASS_MSC_COFI_2015-16;student
acnp495;GEN_CASS_MSC_COFI_2015-16;student
abnt929;GEN_CASS_PSFNIN_2015-16;student
acng302;GEN_CASS_PSFNIN_2015-16;student
abpm591;GEN_CASS_PSFNIN_2015-16;student
abpm431;GEN_CASS_PSFNIN_2015-16;student
abpm454;GEN_CASS_PSFNIN_2015-16;student
acnc881;GEN_CASS_PSFNIN_2015-16;student
acnc837;GEN_CASS_PSFNIN_2015-16;student
abpm540;GEN_CASS_PSFNIN_2015-16;student
abpj811;GEN_CASS_PSFNIN_2015-16;student
abpm493;GEN_CASS_PSFNIN_2015-16;student
abpn238;GEN_CASS_PSFNIN_2015-16;student
acnc933;GEN_CASS_PSFNIN_2015-16;student
